dt,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
20241222,06:59:14,CNR4949266,2,CID4998483,Go Mini,Sohna Road,Chirag Delhi,12.9,35.1,0,0,0,0,0,0,338,16.77,4.8,3.9,UPI
20241109,22:03:01,CNR8475232,2,CID7834585,Go Mini,Rohini West,Munirka,9.7,44.6,0,0,0,0,0,0,529,24.01,4.2,4.1,Uber Wallet
20240331,11:55:56,CNR9179081,0,CID1223857,Auto,Sarojini Nagar,Netaji Subhash Place,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241017,19:29:17,CNR2539275,4,CID5834215,Go Sedan,IGI Airport,Palam Vihar,9.2,28.8,1,4,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240821,20:16:32,CNR4024545,0,CID6736200,Go Sedan,Greater Kailash,Civil Lines Gurgaon,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241222,07:41:34,CNR6888293,3,CID7732007,Auto,IMT Manesar,Vatika Chowk,10.5,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240929,08:53:49,CNR9113813,3,CID6643933,Go Mini,Kaushambi,Rajiv Nagar,5.7,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20240409,13:16:09,CNR4023243,3,CID2616722,Bike,IGI Airport,Golf Course Road,7.8,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240212,20:50:41,CNR3599125,2,CID3444018,Go Sedan,GTB Nagar,Delhi Gate,7.8,21.5,0,0,0,0,0,0,382,3.34,4,4.8,Cash
20241004,08:34:01,CNR8448516,2,CID3421844,eBike,Moti Nagar,Azadpur,11.9,32.9,0,0,0,0,0,0,70,38.56,4.2,4.7,UPI
20240205,17:49:58,CNR9360658,3,CID2453534,Go Sedan,Seelampur,Malviya Nagar,3.6,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240817,19:41:21,CNR6065060,2,CID9732023,Uber XL,Bahadurgarh,Kashmere Gate,13.1,26.2,0,0,0,0,0,0,1075,24.46,3.8,4.7,UPI
20240526,11:06:35,CNR3191857,0,CID6242536,Auto,Rohini East,Rajiv Nagar,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241127,19:06:36,CNR3855064,0,CID6374858,Go Mini,Sadar Bazar Gurgaon,Inderlok,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240809,14:37:02,CNR5323451,2,CID8677778,eBike,Ramesh Nagar,Sikanderpur,3.1,23.7,0,0,0,0,0,0,994,6.29,4.2,4.4,Uber Wallet
20240301,18:34:26,CNR4722762,2,CID5447035,Auto,IFFCO Chowk,Sohna Road,4.3,39.3,0,0,0,0,0,0,226,49.87,4.6,4.9,UPI
20240219,21:47:38,CNR8140737,3,CID4798548,Go Sedan,Barakhamba Road,Botanical Garden,11.8,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240811,23:07:12,CNR3660856,2,CID4885923,Auto,IGNOU Road,Rohini East,6.9,21.3,0,0,0,0,0,0,788,7.25,3,4.3,Cash
20240713,09:38:28,CNR3494959,4,CID5485656,Bike,IIT Delhi,Sohna Road,11.4,28.8,1,1,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240301,21:26:32,CNR1629177,0,CID7424298,Auto,Hauz Khas,DLF Phase 3,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240918,13:42:06,CNR5731837,2,CID5720992,Auto,Basai Dhankot,Welcome,14.5,32.7,0,0,0,0,0,0,802,40.7,4.4,4.3,UPI
20240320,12:09:31,CNR1822952,2,CID6847278,Go Sedan,Moolchand,Paharganj,9.3,29.6,0,0,0,0,0,0,2245,23.66,3.5,4.4,Debit Card
20240317,22:17:22,CNR2301923,2,CID5184487,Go Mini,Noida Sector 18,Dwarka Sector 21,4.9,17.4,0,0,0,0,0,0,291,15.97,4.9,4.8,UPI
20240210,08:14:27,CNR5204572,0,CID3176323,Auto,Udyog Vihar,Hero Honda Chowk,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240603,16:38:04,CNR3431779,2,CID8128601,Go Sedan,Ardee City,Lajpat Nagar,13.8,17.2,0,0,0,0,0,0,58,16.42,4.4,4.9,UPI
20241124,01:35:43,CNR9748319,2,CID6212596,Go Mini,Ramesh Nagar,Civil Lines Gurgaon,4.9,29.7,0,0,0,0,0,0,223,24.56,4.3,4.7,UPI
20240403,05:44:12,CNR6368628,0,CID4119033,Go Sedan,Golf Course Road,Shivaji Park,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240418,19:15:17,CNR9661001,2,CID4586546,Premier Sedan,Vaishali,Kashmere Gate,10.9,26.4,0,0,0,0,0,0,384,3.22,4.3,4.3,UPI
20241210,17:47:25,CNR9147106,2,CID4324647,Go Mini,Rithala,Panipat,6.9,28.5,0,0,0,0,0,0,71,9.83,4.5,5,UPI
20241203,12:42:16,CNR2778046,2,CID3167723,Bike,Udyog Bhawan,Ghaziabad,10.1,26.5,0,0,0,0,0,0,53,33.97,4.4,4.6,UPI
20240511,15:23:41,CNR8008526,2,CID1305333,Go Mini,Dwarka Mor,Khandsa,12.1,38.4,0,0,0,0,0,0,214,44.8,4.4,4.6,Credit Card
20240630,17:56:42,CNR3023332,3,CID7138396,Go Mini,Kherki Daula Toll,Bhikaji Cama Place,4.2,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240615,14:42:12,CNR8059446,3,CID8209047,eBike,Paharganj,Ashok Vihar,10,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20240903,10:33:33,CNR2990080,2,CID5708150,Auto,Nawada,Panipat,10.8,34.8,0,0,0,0,0,0,562,39.81,4.3,4.9,Debit Card
20241202,15:46:19,CNR6132255,2,CID4915641,Auto,RK Puram,Sultanpur,14.8,41.9,0,0,0,0,0,0,163,46.43,4.1,4.2,Uber Wallet
20240722,17:46:23,CNR5548190,2,CID2557278,Go Mini,Yamuna Bank,Sarai Kale Khan,14.7,25.7,0,0,0,0,0,0,154,18.42,3.8,4.7,Cash
20241012,10:29:10,CNR3211911,2,CID3025777,Go Mini,Vaishali,Cyber Hub,2.7,20.4,0,0,0,0,0,0,143,13.56,4.6,4.6,UPI
20241027,18:42:20,CNR1002283,2,CID9733166,Auto,Aya Nagar,New Colony,13.8,15.3,0,0,0,0,0,0,541,37.97,3.8,4.3,UPI
20240725,21:30:01,CNR2929521,4,CID1567406,Bike,Mehrauli,India Gate,13.3,28.8,1,4,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241119,22:12:53,CNR1787541,2,CID7598382,Auto,Gwal Pahari,Moolchand,11.6,22.6,0,0,0,0,0,0,187,7.7,4.1,4.3,UPI
20240503,22:06:55,CNR8839320,2,CID5952986,Go Mini,Madipur,IGNOU Road,8.2,23.1,0,0,0,0,0,0,880,33.76,3.7,4.2,Credit Card
20240826,22:51:54,CNR6085986,3,CID8189770,Bike,Seelampur,Udyog Bhawan,7.3,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20241127,12:38:53,CNR6141389,2,CID7020956,Go Sedan,Hero Honda Chowk,GTB Nagar,10,24.8,0,0,0,0,0,0,355,29.94,4.5,4.9,UPI
20240322,11:22:43,CNR3551111,2,CID4631107,Premier Sedan,Delhi Gate,Vinobapuri,3,40.1,0,0,0,0,0,0,129,42.5,3.6,4.9,Uber Wallet
20240412,14:50:27,CNR9808913,2,CID7191682,Go Sedan,Kalkaji,Shahdara,13.2,42.8,0,0,0,0,0,0,1412,21.87,3.3,4.4,UPI
20240925,22:43:30,CNR6565873,2,CID7474051,Premier Sedan,Paharganj,IFFCO Chowk,4,41.4,0,0,0,0,0,0,430,46.9,3.8,3.7,Cash
20240526,19:35:07,CNR5158276,1,CID7930319,Auto,Munirka,Vidhan Sabha,7.6,15.9,0,0,0,0,1,3,1297,11.09,4.3,4.5,UPI
20240222,15:36:32,CNR8801254,0,CID7976059,Premier Sedan,Madipur,Kashmere Gate ISBT,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240129,07:15:30,CNR9000830,2,CID5872657,Go Mini,Rajiv Nagar,Akshardham,3.9,17.2,0,0,0,0,0,0,389,31.66,4.3,4.2,Uber Wallet
20240610,09:44:01,CNR3753746,4,CID5682371,Auto,INA Market,Pulbangash,8.2,28.8,1,4,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240308,12:45:40,CNR8202353,2,CID3391371,Uber XL,Uttam Nagar,IIT Delhi,6.6,40.4,0,0,0,0,0,0,698,15.5,4.9,5,UPI
20241221,09:17:20,CNR2456632,3,CID1094791,Auto,Dwarka Mor,Rithala,5.9,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20241129,19:36:35,CNR7297742,2,CID9479624,Bike,Arjangarh,AIIMS,11.7,15.7,0,0,0,0,0,0,107,37.05,4.2,4.6,Credit Card
20240601,20:29:19,CNR1196231,3,CID6869966,eBike,Cyber Hub,Uttam Nagar,3.9,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240119,19:37:33,CNR6811104,2,CID7927284,Premier Sedan,IFFCO Chowk,IMT Manesar,11.8,35.3,0,0,0,0,0,0,270,11.25,3.5,3.3,Credit Card
20240724,22:03:37,CNR7260881,4,CID1205392,Premier Sedan,MG Road,Lajpat Nagar,15.2,28.8,1,1,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240324,18:17:32,CNR3161249,2,CID3277672,Go Mini,Shastri Park,Ambience Mall,3.3,44.8,0,0,0,0,0,0,381,31.94,3.3,4.4,Cash
20240915,22:44:00,CNR8979441,2,CID7257019,Bike,Vishwavidyalaya,Ashram,13.5,23.9,0,0,0,0,0,0,561,49.96,3.7,3.1,UPI
20240619,07:53:26,CNR1014318,2,CID9905174,Go Sedan,Hero Honda Chowk,Ghitorni,3.7,39.2,0,0,0,0,0,0,840,5.71,4.4,4.4,UPI
20241103,22:45:17,CNR3295813,0,CID9632942,Bike,Rohini West,RK Puram,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241205,20:32:24,CNR7662585,3,CID6665581,Premier Sedan,Badshahpur,IFFCO Chowk,4.2,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20241221,19:12:49,CNR2050906,4,CID9386883,Auto,Mayur Vihar,Ghitorni,14.6,28.8,1,1,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240920,23:06:17,CNR2856107,0,CID6153407,Go Sedan,RK Puram,Sarai Kale Khan,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240728,11:58:25,CNR1479203,2,CID4923063,Uber XL,Udyog Bhawan,Arjangarh,3.4,43.6,0,0,0,0,0,0,642,7.03,5,4.4,UPI
20240929,18:57:09,CNR9180717,2,CID8973068,Bike,RK Puram,Basai Dhankot,3.8,20.1,0,0,0,0,0,0,1407,5.96,4,4.3,UPI
20240824,19:39:34,CNR1654751,2,CID4998749,Premier Sedan,Paschim Vihar,Uttam Nagar,13.8,26.2,0,0,0,0,0,0,724,49.6,4.1,4.2,UPI
20240420,07:40:17,CNR3674366,2,CID1901684,Bike,Greater Noida,Badarpur,14.4,34.7,0,0,0,0,0,0,667,16.25,4.7,4.4,Uber Wallet
20240718,13:41:41,CNR2498047,2,CID2528623,Go Sedan,Peeragarhi,IGNOU Road,4.5,26.4,0,0,0,0,0,0,866,27.55,4.2,4.3,UPI
20240306,19:09:51,CNR9877201,3,CID6763536,Bike,Sarai Kale Khan,Kanhaiya Nagar,3.5,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240118,17:21:42,CNR4058758,2,CID7360720,Go Sedan,Kherki Daula Toll,Vaishali,14.2,22.3,0,0,0,0,0,0,80,40.15,3.7,4.6,Credit Card
20240420,13:19:28,CNR1075080,2,CID1096034,Go Sedan,Barakhamba Road,Patel Chowk,3.3,36,0,0,0,0,0,0,519,19.64,4.5,4.5,Cash
20240611,09:01:44,CNR1276424,1,CID6196257,Go Mini,Basai Dhankot,Raj Nagar Extension,3.8,16.1,0,0,0,0,1,1,386,19.14,4.3,4.5,UPI
20240810,10:11:17,CNR1163249,2,CID4369143,Auto,Jhilmil,Sikanderpur,13.4,32.4,0,0,0,0,0,0,181,22.73,4,5,Debit Card
20240624,03:56:05,CNR1280337,2,CID9025941,Bike,Kashmere Gate,Faridabad Sector 15,2.3,23.5,0,0,0,0,0,0,277,42.5,3.8,4.9,UPI
20240823,21:34:48,CNR7676082,1,CID1227370,Bike,Akshardham,Narsinghpur,7.6,16.5,0,0,0,0,1,1,65,10.62,4.3,4.5,UPI
20241114,19:51:59,CNR1097590,3,CID6357592,Go Mini,DLF City Court,Kaushambi,11,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240626,21:34:28,CNR9714195,0,CID8502273,Go Sedan,Noida Film City,Ambience Mall,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240622,18:14:05,CNR2862120,2,CID1816229,Auto,Gurgaon Railway Station,RK Puram,13.4,27.5,0,0,0,0,0,0,464,2.47,3.7,4.6,UPI
20240820,00:15:20,CNR7376427,2,CID7262604,Auto,Ghitorni Village,Tis Hazari,12.7,32.4,0,0,0,0,0,0,226,33.23,4.1,4.5,Cash
20241127,19:08:27,CNR2994467,3,CID3112387,Auto,Green Park,Rajiv Nagar,10.8,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240720,10:31:40,CNR6402317,2,CID2374642,Go Sedan,DLF City Court,IFFCO Chowk,13.2,33.4,0,0,0,0,0,0,107,7.37,4.3,5,Cash
20240801,17:24:54,CNR5356874,2,CID8673869,Auto,Chirag Delhi,Moolchand,5.7,29.1,0,0,0,0,0,0,826,2.42,4.2,4.8,Credit Card
20240826,08:04:19,CNR9745000,3,CID3738963,Go Mini,Mansarovar Park,Dwarka Sector 21,10.1,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240120,10:38:33,CNR5208446,2,CID2962008,Go Sedan,Central Secretariat,IGNOU Road,2.9,24,0,0,0,0,0,0,779,13.94,4.4,4.3,UPI
20240507,18:07:38,CNR2980551,2,CID4637904,Go Sedan,Botanical Garden,Delhi Gate,10.2,42.2,0,0,0,0,0,0,652,9.45,4.2,4.7,Cash
20240317,18:39:36,CNR3834334,2,CID9478556,Auto,Sikanderpur,Old Gurgaon,6.2,32.7,0,0,0,0,0,0,92,11.58,4.6,4.8,Cash
20240206,16:49:23,CNR5183066,0,CID4660481,Premier Sedan,Shahdara,Laxmi Nagar,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241113,19:17:34,CNR8876751,2,CID9188604,Bike,Chhatarpur,Ramesh Nagar,4.8,36.5,0,0,0,0,0,0,149,37.17,3.9,4.6,UPI
20240130,07:27:07,CNR6574519,3,CID4716068,Auto,Vatika Chowk,Rithala,11.1,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240921,21:28:50,CNR9832496,2,CID6867821,Go Mini,Khandsa,Sohna Road,11.6,39.5,0,0,0,0,0,0,277,21.52,3.8,4.8,Cash
20240216,12:09:03,CNR5008013,3,CID1399540,Go Sedan,Peeragarhi,Karol Bagh,5.2,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20240323,17:42:14,CNR3442230,1,CID6880741,Go Mini,Netaji Subhash Place,Ashok Park Main,5,11.9,0,0,0,0,1,3,87,1.75,4.3,4.5,UPI
20240523,16:33:00,CNR2718949,1,CID8660750,Bike,Badarpur,Aya Nagar,2.4,18.4,0,0,0,0,1,2,320,5,4.3,4.5,Cash
20241029,21:19:41,CNR1596642,2,CID8703046,Go Sedan,Paharganj,Nirman Vihar,2.4,16.9,0,0,0,0,0,0,351,42.84,4.9,4.5,Cash
20240717,11:39:30,CNR1416691,2,CID8172448,Go Mini,Delhi Gate,Noida Extension,15,40.8,0,0,0,0,0,0,87,28.63,4.3,4.9,Cash
20241225,19:13:32,CNR1150462,2,CID2965445,Premier Sedan,Shivaji Park,South Extension,9.3,27.7,0,0,0,0,0,0,206,12.14,4.8,4.5,Cash
20240723,22:38:57,CNR9552710,0,CID1546933,Auto,MG Road,Maidan Garhi,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240109,21:40:30,CNR3784523,2,CID6211297,Go Mini,INA Market,Aya Nagar,5.3,29.9,0,0,0,0,0,0,239,27.2,4.2,4.9,UPI
20240128,07:03:10,CNR3412232,2,CID2232629,Uber XL,Civil Lines Gurgaon,Madipur,14.4,16.5,0,0,0,0,0,0,469,36.31,4.2,5,Uber Wallet
20240409,23:34:58,CNR9650334,2,CID7086510,Go Sedan,Hero Honda Chowk,Tis Hazari,11.4,25.6,0,0,0,0,0,0,175,29.41,3.9,4.6,Cash
20240414,18:04:57,CNR2860312,0,CID4912407,Go Mini,Madipur,Vidhan Sabha,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241102,11:48:42,CNR9095719,2,CID6031538,Go Sedan,Aya Nagar,Narsinghpur,12.2,30.8,0,0,0,0,0,0,1257,47.47,3,4.9,Debit Card
20240725,22:27:56,CNR8317898,2,CID3496166,Go Mini,Noida Sector 62,Sonipat,10.5,32.7,0,0,0,0,0,0,847,22.34,4.6,3.6,Uber Wallet
20240812,08:56:22,CNR6198717,2,CID8979692,Auto,Jama Masjid,Anand Vihar ISBT,9.9,39.6,0,0,0,0,0,0,817,15.75,4.6,4.2,Uber Wallet
20240717,21:17:51,CNR5034988,2,CID6437636,Auto,GTB Nagar,Vishwavidyalaya,11.5,34.5,0,0,0,0,0,0,197,29.07,4.1,4.8,Uber Wallet
20240313,15:27:14,CNR8514836,3,CID3275187,Bike,Vasant Kunj,Okhla,7.4,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240319,10:02:49,CNR9959882,3,CID5560456,Premier Sedan,IIT Delhi,Badarpur,9.5,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240111,20:16:29,CNR6921814,2,CID7139808,Bike,New Delhi Railway Station,IGNOU Road,7.5,23,0,0,0,0,0,0,137,41.01,4.3,3.8,UPI
20240604,06:08:04,CNR5712732,2,CID6728009,Bike,Huda City Centre,Udyog Bhawan,4,23.8,0,0,0,0,0,0,243,27.38,4.5,3.8,UPI
20240121,17:21:57,CNR1500169,2,CID5900946,Auto,Arjangarh,Noida Sector 62,2.6,25,0,0,0,0,0,0,499,22.77,4.3,4.7,Uber Wallet
20241226,08:18:53,CNR8521897,2,CID1896867,Premier Sedan,Paharganj,Vishwavidyalaya,5.4,16.3,0,0,0,0,0,0,882,7.18,4.7,4.3,Debit Card
20240224,07:25:54,CNR8454725,2,CID8101693,Go Sedan,Jhilmil,Khandsa,9,40.5,0,0,0,0,0,0,1566,17.59,4.2,4.2,Uber Wallet
20240921,21:09:14,CNR7763073,2,CID6793381,Go Mini,South Extension,Anand Vihar,11.4,32.8,0,0,0,0,0,0,1211,9.59,4.6,4.4,Uber Wallet
20240315,22:07:27,CNR3009562,2,CID3353065,Go Sedan,Central Secretariat,Cyber Hub,7,25.6,0,0,0,0,0,0,468,8.71,4.6,4.2,UPI
20240620,06:57:23,CNR2031284,3,CID8972641,Go Mini,Rajiv Chowk,Shastri Park,8.7,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20241209,16:51:35,CNR6964912,3,CID4309665,Go Mini,Azadpur,Nawada,7.4,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20241215,00:45:03,CNR5045872,4,CID5570523,Auto,Rohini East,Saket A Block,19.7,28.8,1,1,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240914,10:27:36,CNR7912055,2,CID3793893,Go Mini,Okhla,Jahangirpuri,8.7,23.6,0,0,0,0,0,0,1050,43.43,3.4,4.1,UPI
20240101,18:29:34,CNR2400497,2,CID6722293,Bike,Kashmere Gate ISBT,Vishwavidyalaya,13.1,29.4,0,0,0,0,0,0,435,45.35,4.7,4.1,UPI
20240114,21:35:19,CNR6592778,4,CID6944426,Auto,Ghaziabad,Khandsa,17.6,28.8,1,1,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240425,11:35:24,CNR8058991,2,CID9084394,Auto,Pulbangash,Connaught Place,8.5,19.5,0,0,0,0,0,0,238,42.34,4,5,Cash
20240919,09:14:31,CNR6715870,2,CID9343273,Premier Sedan,Noida Film City,Peeragarhi,3.6,28.9,0,0,0,0,0,0,472,32.68,4.6,3.7,UPI
20240922,09:38:57,CNR2636726,2,CID8512144,Go Sedan,Munirka,Lajpat Nagar,12.3,42.7,0,0,0,0,0,0,694,29.7,4.8,4.8,Credit Card
20241120,08:45:51,CNR6830433,2,CID5446341,Auto,Meerut,Welcome,3.5,20.3,0,0,0,0,0,0,636,24.78,4.4,4.9,Cash
20240721,19:49:04,CNR4903621,2,CID5608191,Go Sedan,Nirman Vihar,Ashok Vihar,13.7,38.1,0,0,0,0,0,0,609,30.25,4.2,4.7,Cash
20240529,22:59:46,CNR9851377,3,CID6641446,Bike,Civil Lines Gurgaon,Rohini East,3,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240708,14:06:58,CNR6874041,1,CID2665111,Auto,Noida Sector 18,Shivaji Park,6.3,28.1,0,0,0,0,1,1,298,10.55,4.3,4.5,Uber Wallet
20240528,19:54:34,CNR5235054,3,CID8927681,Go Mini,RK Puram,Civil Lines Gurgaon,11,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20240523,19:07:28,CNR3923740,0,CID4219520,Premier Sedan,Kaushambi,Shastri Nagar,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20241125,09:35:26,CNR7056549,2,CID2718550,Auto,Peeragarhi,ITO,14.2,29.3,0,0,0,0,0,0,407,42.44,3.8,4.9,Credit Card
20240809,16:53:03,CNR9198921,0,CID3970247,Go Mini,Bhiwadi,Mayur Vihar,8.3,28.8,0,0,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240611,12:06:22,CNR5479020,3,CID5186282,Premier Sedan,Lajpat Nagar,Arjangarh,6.6,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20240704,13:41:25,CNR7274656,2,CID9104672,Auto,DLF Phase 3,Delhi Gate,2.6,43.4,0,0,0,0,0,0,1035,36.27,4.2,3.7,UPI
20240424,21:27:35,CNR6729340,4,CID6904019,Go Mini,Gurgaon Sector 56,Ardee City,6.7,28.8,1,3,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240917,04:20:01,CNR3771940,3,CID4970261,Premier Sedan,Kalkaji,Saket,7,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240927,10:26:54,CNR3745834,2,CID5789818,Auto,Gurgaon Sector 29,Old Gurgaon,14,15.4,0,0,0,0,0,0,56,39.73,4.6,4.4,Credit Card
20240313,00:20:34,CNR1867746,2,CID4539783,Auto,Botanical Garden,GTB Nagar,11.8,30.7,0,0,0,0,0,0,275,11.21,3.8,4.2,UPI
20240305,18:25:53,CNR7067194,2,CID6050314,Auto,Khandsa,Subhash Nagar,14.5,31.6,0,0,0,0,0,0,493,24.11,4.6,4.3,Credit Card
20241006,11:11:46,CNR4248428,3,CID7144076,Go Sedan,Welcome,Rajiv Nagar,8.7,28.8,0,0,1,3,0,0,414,23.72,4.3,4.5,Not Applicable
20240725,19:56:29,CNR4632395,2,CID6444215,Go Mini,Gurgaon Sector 56,Sarojini Nagar,13.7,18.9,0,0,0,0,0,0,451,28.08,4.4,4.4,UPI
20240505,08:31:25,CNR9029621,2,CID1844240,Go Mini,Rohini West,Noida Sector 62,9.7,44,0,0,0,0,0,0,237,41.7,4.9,4.2,UPI
20240710,17:47:13,CNR9144189,1,CID2046691,Go Sedan,Yamuna Bank,Ghaziabad,2.1,26.6,0,0,0,0,1,3,547,17.13,4.3,4.5,Credit Card
20240714,17:10:27,CNR7653423,2,CID9742693,Go Mini,Govindpuri,Nawada,2.4,40.2,0,0,0,0,0,0,828,6.29,3.7,4.8,Cash
20240121,20:41:21,CNR5694580,3,CID1651965,Auto,Vaishali,Bhikaji Cama Place,3.1,28.8,0,0,1,4,0,0,414,23.72,4.3,4.5,Not Applicable
20240418,07:22:04,CNR2757980,3,CID1034370,Uber XL,Uttam Nagar,Barakhamba Road,6.1,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240531,19:16:13,CNR5559862,4,CID2414341,Auto,Badshahpur,Chirag Delhi,15.5,28.8,1,4,0,0,0,0,414,23.72,4.3,4.5,Not Applicable
20240120,21:02:28,CNR6580943,2,CID3758035,eBike,Qutub Minar,Jahangirpuri,7.5,40.3,0,0,0,0,0,0,1214,49.9,4.2,3.9,Cash
20240807,21:35:20,CNR3055884,2,CID4264948,Go Mini,Pragati Maidan,Green Park,10.4,29.4,0,0,0,0,0,0,288,38.42,4.6,4.9,UPI
20240308,14:49:58,CNR4890743,2,CID1888326,eBike,Jahangirpuri,Ashram,3.2,18.1,0,0,0,0,0,0,1016,47.81,5,4.1,Uber Wallet
20241213,16:35:28,CNR1736778,2,CID8157810,eBike,Chirag Delhi,Shastri Nagar,10.3,28.4,0,0,0,0,0,0,991,48.29,4.5,3.4,Debit Card
20240722,13:18:34,CNR7126372,3,CID2112851,Premier Sedan,Saidulajab,AIIMS,9.4,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240908,09:20:18,CNR6164777,2,CID9726230,Auto,Barakhamba Road,Samaypur Badli,6.3,29.9,0,0,0,0,0,0,1143,14.22,3.9,5,Cash
20240219,14:22:49,CNR5717223,2,CID5351833,Premier Sedan,Ghitorni Village,Lok Kalyan Marg,5.4,17.8,0,0,0,0,0,0,239,15.05,4.6,4.8,Credit Card
20240427,13:19:22,CNR8803131,3,CID9064597,eBike,Panchsheel Park,Ashok Vihar,3,28.8,0,0,1,1,0,0,414,23.72,4.3,4.5,Not Applicable
20240809,21:26:15,CNR2169375,2,CID1486736,Auto,Kalkaji,Paharganj,4.9,41,0,0,0,0,0,0,205,23.31,4.2,4.2,UPI
20240417,08:32:37,CNR7716551,3,CID8594591,Go Sedan,Noida Sector 62,Moolchand,5.2,28.8,0,0,1,2,0,0,414,23.72,4.3,4.5,Not Applicable
20240918,14:45:01,CNR9119745,2,CID3760724,Bike,Anand Vihar,DLF Phase 3,8.5,43.5,0,0,0,0,0,0,438,34.07,3.4,3.7,UPI
20240902,14:48:23,CNR2754210,2,CID3715902,Bike,Sonipat,Chhatarpur,13.5,44.9,0,0,0,0,0,0,756,46.96,4.5,4.6,Cash
20240807,17:57:29,CNR2777107,2,CID4550897,Auto,IGI Airport,India Gate,5,19.2,0,0,0,0,0,0,260,39.38,4.6,4.7,UPI
20241205,19:16:54,CNR6951903,2,CID1240887,Go Mini,Subhash Nagar,Jasola,14.9,28.1,0,0,0,0,0,0,279,16.99,4.6,3.9,Cash
20240723,20:12:34,CNR8946442,2,CID4892017,Go Mini,Nawada,Mundka,4.5,39.2,0,0,0,0,0,0,518,33.05,4.6,3.8,Uber Wallet
